num_urls,max_url_length,has_ip_in_url,has_suspicious_tld,many_subdomains,has_at_symbol,has_dash_in_domain,has_hex_string,sender_is_free_provider,sender_domain_length,sender_has_numbers,sender_has_dash,urgent_word_count,exclamation_count,uppercase_ratio,text_length,label
0,0,0,0,0,0,0,0,0,15,0,0,1,0,0.1431924882629108,592,1
1,52,0,0,0,0,0,0,1,9,0,0,1,0,0.05982905982905983,1782,0
1,25,0,0,0,0,0,0,0,21,0,0,0,0,0.06878306878306878,238,1
1,136,0,0,0,0,0,0,0,13,0,1,0,0,0.2616279069767442,207,1
1,47,0,0,0,0,0,0,0,9,1,0,1,0,0.04434782608695652,1728,0
1,23,0,0,0,0,0,0,0,14,0,0,0,0,0.048672566371681415,300,1
2,49,0,0,0,0,0,0,0,10,0,0,0,0,0.035897435897435895,311,0
1,20,0,0,0,0,0,0,0,8,0,0,0,3,0.05963302752293578,290,1
0,0,0,0,0,0,0,0,0,12,0,1,0,0,0.015873015873015872,500,0
1,35,0,0,0,0,0,0,0,9,0,0,0,1,0.0684931506849315,98,1
1,23,0,0,0,0,0,0,0,21,0,0,0,0,0.03825136612021858,231,1
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.04807692307692308,467,0
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.04424040066777963,1615,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.04788213627992634,742,0
1,23,0,0,0,0,0,0,0,16,0,0,0,0,0.015748031496062992,154,1
1,26,0,0,0,0,0,0,0,11,0,0,0,0,0.19899874843554444,1074,0
1,22,0,0,0,0,0,0,0,19,0,0,0,6,0.032418952618453865,519,1
1,25,0,0,0,0,0,0,0,13,0,0,0,0,0.07246376811594203,180,1
0,0,0,0,0,0,0,0,0,21,0,1,0,0,0.08734939759036145,487,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.08148148148148149,404,0
0,0,0,0,0,0,0,0,0,17,0,0,0,1,0.10365853658536585,230,1
3,58,0,0,0,0,0,1,0,18,0,0,2,0,0.03941524796447076,6845,0
2,76,0,0,0,0,0,1,0,12,0,0,0,0,0.03782894736842105,949,0
0,0,0,0,0,0,0,0,0,12,0,0,1,0,0.15639810426540285,589,1
24,123,0,0,0,1,0,1,0,7,0,0,1,1,0.26492537313432835,3923,1
0,0,0,0,0,0,0,0,0,13,0,0,0,3,0.22727272727272727,109,1
1,20,0,0,0,0,0,0,0,12,0,0,0,1,0.10852713178294573,187,1
2,74,0,0,0,0,0,0,0,10,0,0,0,0,0.041254125412541254,877,0
24,123,0,0,0,1,0,1,0,10,0,0,1,1,0.26591760299625467,3899,1
1,21,0,0,0,0,0,0,0,11,0,0,0,1,0.07377049180327869,322,1
1,47,0,0,0,0,0,1,0,7,0,0,0,0,0.06666666666666667,229,1
3,56,0,0,0,0,0,0,0,15,0,0,2,0,0.11350884764782046,5946,0
1,29,0,0,0,0,0,0,0,11,0,0,0,0,0.02998696219035202,1019,0
2,56,0,0,0,0,0,0,0,10,0,1,1,0,0.05840416780915821,5019,0
1,20,0,0,0,0,0,0,0,9,0,0,0,2,0.017699115044247787,143,1
1,18,0,0,0,0,0,0,0,14,0,0,0,0,0.06306306306306306,158,1
3,40,0,0,0,0,0,0,0,11,0,0,0,0,0.07780979827089338,1493,0
1,23,0,0,0,0,0,0,0,8,0,0,0,0,0.06936416184971098,235,1
12,105,0,0,0,0,0,1,0,21,0,0,1,1,0.07733585858585859,4336,0
0,0,0,0,0,0,0,0,0,11,0,0,1,0,0.14418604651162792,599,1
0,0,0,0,0,0,0,0,0,9,0,0,1,0,0.14385150812064965,597,1
1,20,0,0,0,0,0,0,0,16,0,0,0,0,0.05921052631578947,393,1
0,0,0,0,0,0,0,0,0,20,0,0,0,3,0.18309859154929578,113,1
5,74,0,0,0,0,1,0,0,10,0,0,0,0,0.045454545454545456,1195,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.05516014234875445,1644,0
0,0,0,0,0,0,0,0,0,9,0,0,0,1,0.0417590539541759,3334,1
0,0,0,0,0,0,0,0,0,15,0,1,0,1,0.22093023255813954,115,1
3,73,0,0,0,0,0,0,1,9,0,0,1,5,0.06025492468134415,2403,0
0,0,0,0,0,0,0,0,0,8,1,0,0,1,0.13842662632375188,2094,0
0,0,0,0,0,0,0,0,0,9,0,0,1,0,0.032388663967611336,357,1
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.125,984,0
0,0,0,0,0,0,0,0,0,16,0,0,1,0,0.1367713004484305,620,1
24,113,0,0,0,1,0,1,0,9,0,0,0,0,0.2621676891615542,3942,1
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.032,365,1
1,20,0,0,0,0,0,0,0,11,0,0,0,0,0.018867924528301886,128,1
1,20,0,0,0,0,0,0,0,17,0,0,0,2,0.041666666666666664,373,1
1,52,0,0,0,0,0,0,0,16,0,0,0,0,0.11126564673157163,1082,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.07781456953642384,758,0
3,76,0,0,0,0,0,0,0,15,0,0,0,0,0.04553734061930783,857,0
3,75,0,0,0,0,0,1,0,10,0,0,0,0,0.09741379310344828,1640,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0351493848857645,2305,0
1,25,0,0,0,0,0,0,0,20,0,0,0,0,0.0371900826446281,311,1
2,146,0,0,0,0,0,1,0,10,0,0,0,0,0.15906288532675708,1436,0
2,81,0,0,0,0,0,0,0,10,0,0,0,0,0.1366120218579235,266,0
6,175,0,0,0,0,0,1,0,18,0,0,1,2,0.26416819012797077,3320,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.027888446215139442,337,1
2,32,0,0,0,0,0,0,0,10,0,0,0,0,0.06751054852320675,953,0
1,19,0,0,0,0,0,0,0,17,0,0,0,0,0.033854166666666664,505,1
1,25,0,0,0,0,0,0,0,0,0,0,0,0,0.016260162601626018,154,1
2,74,0,0,0,0,0,0,0,13,0,0,0,3,0.1134020618556701,1847,0
1,22,0,0,0,0,0,0,0,14,0,0,0,2,0.03597122302158273,342,1
1,20,0,0,0,0,0,0,0,10,0,0,0,1,0.14655172413793102,185,1
0,0,0,0,0,0,0,0,0,10,0,0,0,4,0.07355242566510173,895,0
0,0,0,0,0,0,0,0,0,17,0,1,0,0,0.052980132450331126,422,0
1,25,0,0,0,0,0,0,0,17,0,0,0,0,0.07386363636363637,229,1
13,179,0,0,0,0,0,1,0,32,1,0,0,7,0.08770301624129931,7036,0
2,76,0,0,0,0,0,0,0,11,0,0,0,0,0.04128440366972477,361,0
1,26,0,0,0,0,0,0,0,10,0,0,0,0,0.20249653259361997,1135,0
0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.04,92,1
24,123,0,0,0,1,0,1,0,17,0,0,1,1,0.2648155822627435,3923,1
1,22,0,0,0,0,0,0,0,8,0,0,0,3,0.012698412698412698,393,1
1,25,0,0,0,0,0,0,0,14,1,0,1,0,0.02702702702702703,91,1
1,23,0,0,0,0,0,0,0,12,0,0,0,0,0.06349206349206349,181,1
1,22,0,0,0,0,0,0,0,13,0,1,0,2,0.021052631578947368,361,1
1,25,0,0,0,0,0,0,0,22,0,0,0,1,0.1,236,1
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.038894246223079396,3827,0
2,45,0,0,0,0,0,1,0,14,0,0,0,2,0.08996539792387544,392,0
1,25,0,0,0,0,0,0,0,17,0,0,0,1,0.1895424836601307,230,1
1,20,0,0,0,0,0,0,0,16,0,0,0,0,0.1171875,187,1
2,74,0,0,0,0,0,0,0,9,0,0,0,1,0.0625,732,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.05714285714285714,451,0
1,52,0,0,0,0,0,0,0,15,0,0,0,0,0.11678832116788321,1211,0
1,28,0,0,0,0,0,0,0,17,1,0,0,6,0.03735632183908046,457,1
0,0,0,0,0,0,0,0,0,10,1,0,1,0,0.14153132250580047,599,1
0,0,0,0,0,0,0,0,0,18,0,0,0,3,0.04819277108433735,206,1
2,74,0,0,0,0,0,0,0,11,0,0,0,0,0.03135313531353135,862,0
0,0,0,0,0,0,0,0,0,18,0,0,0,1,0.18627450980392157,129,1
1,58,0,0,0,0,0,1,0,10,0,0,1,1,0.08324084350721421,3701,0
2,74,0,0,0,0,0,0,1,9,0,0,0,0,0.05018587360594796,820,0
1,21,0,0,0,0,0,0,0,12,0,0,0,1,0.10606060606060606,190,1
1,50,0,0,0,0,0,0,0,19,0,0,1,0,0.07518796992481203,169,1
1,20,0,0,0,0,0,0,0,11,0,0,0,2,0.09180327868852459,402,1
1,25,0,0,0,0,0,0,0,0,0,0,0,0,0.016260162601626018,154,1
4,121,0,0,0,1,0,0,0,14,0,1,0,1,0.09679037111334002,2598,0
0,0,0,0,0,0,0,0,0,14,1,0,0,3,0.1125,126,1
0,0,0,0,0,0,0,0,0,12,0,0,0,1,0.2,113,1
1,47,0,0,1,0,1,0,0,11,0,0,2,0,0.0681590377547611,4208,0
0,0,0,0,0,0,0,0,0,14,0,0,1,0,0.042735042735042736,302,0
1,72,0,0,0,0,0,1,1,9,0,0,1,1,0.0392156862745098,1585,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.028350515463917526,507,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.046890927624872576,1328,0
0,0,0,0,0,0,0,0,0,18,0,0,2,3,0.323890462700661,3436,0
0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.3373493975903614,198,1
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,430,1
15,111,0,0,0,1,0,1,0,27,0,0,1,3,0.10054249547920434,3909,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.0,485,1
1,25,0,0,0,0,0,0,0,11,0,0,0,2,0.08917197452229299,223,1
1,22,0,0,0,0,0,0,0,15,0,0,0,6,0.039755351681957186,429,1
0,0,0,0,0,0,0,0,0,18,0,0,1,0,0.14588235294117646,590,1
24,114,0,0,0,1,0,1,0,9,0,1,0,0,0.2689284236657013,3916,1
24,123,0,0,0,1,0,1,0,12,0,1,1,1,0.2645962732919255,3923,1
2,76,0,0,0,0,0,0,0,16,0,0,0,0,0.01884057971014493,1005,0
0,0,0,0,0,0,0,0,0,20,0,1,0,0,0.027237354085603113,349,1
0,0,0,0,0,0,0,0,0,11,0,0,1,0,0.14157303370786517,615,1
24,113,0,0,0,1,0,1,0,20,0,0,0,0,0.26302831350020517,3918,1
0,0,0,0,0,0,0,0,0,6,0,0,0,1,0.05351170568561873,2970,1
24,114,0,0,0,1,0,1,0,7,1,0,0,0,0.2682624845233182,3939,1
1,38,0,0,0,0,0,0,0,11,0,0,1,1,0.16046966731898238,9776,0
6,62,0,0,0,0,0,0,1,9,0,0,0,1,0.04664179104477612,1410,0
2,74,0,0,0,0,0,0,0,8,0,0,0,0,0.06386861313868614,768,0
0,0,0,0,0,0,0,0,0,9,0,0,0,3,0.1532258064516129,182,1
2,34,0,0,0,0,0,0,0,13,0,0,2,0,0.1288256227758007,6147,0
2,39,0,0,0,0,0,0,0,9,0,0,0,1,0.017094017094017096,325,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.06060606060606061,97,0
2,60,0,0,0,0,0,0,0,14,0,0,0,4,0.10594947025264874,1571,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.05120481927710843,440,0
0,0,0,0,0,0,0,0,0,13,0,0,1,0,0.1367713004484305,619,1
2,42,0,0,0,0,0,1,0,9,1,0,0,0,0.09956331877729258,1807,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.07518796992481203,1069,0
1,53,0,0,0,0,0,0,0,8,1,0,0,0,0.06713286713286713,1107,0
0,0,0,0,0,0,0,0,0,11,0,1,0,0,0.0365296803652968,325,1
24,114,0,0,0,1,0,1,0,13,0,0,0,0,0.2689284236657013,3915,1
1,28,0,0,0,0,0,0,1,9,0,0,0,1,0.059322033898305086,623,0
1,20,0,0,0,0,0,0,0,14,0,0,0,4,0.05504587155963303,428,1
1,46,0,0,0,0,0,0,1,9,0,0,0,1,0.05864197530864197,991,0
0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.03305785123966942,166,1
1,20,0,0,0,0,0,0,0,8,0,0,0,2,0.0425531914893617,415,1
0,0,0,0,0,0,0,0,0,13,0,0,2,1,0.127190136275146,1992,0
0,0,0,0,0,0,0,0,0,17,0,0,0,1,0.25,108,1
1,22,0,0,0,0,0,0,0,10,0,0,0,3,0.07547169811320754,1984,0
1,43,0,0,0,0,1,0,0,13,0,0,0,3,0.0821917808219178,92,1
0,0,0,0,0,0,0,0,0,13,0,0,0,2,0.06611570247933884,153,1
1,44,0,0,0,0,0,0,0,11,0,0,0,4,0.08421052631578947,118,1
8,65,0,0,0,0,1,0,0,14,0,0,1,0,0.05479891043102067,9597,0
0,0,0,0,0,0,0,0,0,20,0,0,0,2,0.13008130081300814,826,1
2,74,0,0,0,0,0,0,0,10,0,0,0,0,0.05263157894736842,593,0
0,0,0,0,0,0,0,0,0,8,0,0,0,1,0.17391304347826086,146,1
0,0,0,0,0,0,0,0,0,10,0,0,2,1,0.025906735751295335,1512,0
24,113,0,0,0,1,0,1,0,8,0,0,0,0,0.26302831350020517,3918,1
1,27,0,0,0,0,0,0,0,12,0,1,0,0,0.02,131,1
1,23,0,0,0,0,0,0,0,13,0,0,0,1,0.05161290322580645,205,1
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0718954248366013,188,1
0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.0,472,1
1,18,0,0,0,0,0,0,0,7,0,0,0,0,0.10426540284360189,781,0
0,0,0,0,0,0,0,0,0,13,0,0,0,1,0.09104938271604938,995,0
0,0,0,0,0,0,0,0,0,13,0,0,1,0,0.02203856749311295,477,1
1,20,0,0,0,0,0,0,0,22,0,0,0,0,0.047244094488188976,333,1
3,52,0,0,0,0,0,0,0,8,0,0,0,0,0.06318207926479034,2414,0
1,33,0,0,0,0,0,0,0,17,0,0,0,0,0.02857142857142857,93,1
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.1,835,0
1,28,0,0,0,0,0,0,0,9,0,0,0,0,0.06521739130434782,119,1
1,58,0,0,0,0,0,0,0,17,0,0,1,0,0.038135593220338986,370,0
0,0,0,0,0,0,0,0,0,29,1,0,1,0,0.14454976303317535,588,1
2,74,0,0,0,0,0,0,0,10,0,0,0,0,0.06776556776556776,760,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.07364787111622555,1311,0
0,0,0,0,0,0,0,0,0,12,0,0,1,0,0.125,671,0
2,74,0,0,0,0,0,0,0,16,0,1,0,0,0.07225288509784245,2617,0
0,0,0,0,0,0,0,0,0,15,1,0,1,0,0.15639810426540285,589,1
1,47,0,0,0,0,0,0,0,10,0,0,0,0,0.06962025316455696,199,1
2,70,0,0,0,0,0,0,0,7,0,0,0,0,0.06782608695652174,835,0
1,20,0,0,0,0,0,0,0,13,0,0,0,1,0.10606060606060606,190,1
0,0,0,0,0,0,0,0,0,7,0,0,2,1,0.0513189448441247,3117,0
4,83,0,0,0,0,0,1,0,15,0,0,1,1,0.07876154263986963,2995,0
0,0,0,0,0,0,0,0,0,13,0,1,2,3,0.013510068824878919,5602,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0718232044198895,262,0
1,20,0,0,0,0,0,0,0,10,0,0,0,1,0.01904761904761905,129,1
2,74,0,0,0,0,0,0,1,9,0,0,1,0,0.03550295857988166,1592,0
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0.04367816091954023,632,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.02,62,1
0,0,0,0,0,0,0,0,0,16,0,0,0,4,0.10476190476190476,149,1
0,0,0,0,0,0,0,0,0,13,0,1,1,1,0.03803680981595092,1115,0
13,79,0,0,0,0,0,0,0,19,0,0,1,4,0.07045530076437355,4168,0
0,0,0,0,0,0,0,0,0,15,0,0,1,2,0.037694013303769404,589,1
0,0,0,0,0,0,0,0,0,13,0,1,0,0,0.46496815286624205,190,1
0,0,0,0,0,0,0,0,0,16,0,0,1,1,0.10897435897435898,449,0
1,20,0,0,0,0,0,0,0,6,0,0,0,2,0.017857142857142856,138,1
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.023195876288659795,1994,0
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.19540229885057472,129,1
0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.03389830508474576,240,1
2,42,0,0,0,0,0,0,0,12,0,0,1,0,0.03673047077082255,2391,0
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.06888633754305395,1388,0
0,0,0,0,0,0,0,0,0,13,1,0,0,0,0.03065134099616858,373,1
1,27,0,0,0,0,0,0,0,10,0,0,1,0,0.1358974358974359,1204,0
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0.14386792452830188,589,1
1,25,0,0,0,0,0,0,0,8,0,0,0,1,0.03571428571428571,414,1
0,0,0,0,0,0,0,0,0,21,0,1,0,0,0.125,42,0
24,114,0,0,0,1,0,1,0,14,0,0,0,0,0.26804123711340205,3939,1
2,46,0,0,0,0,0,0,1,9,0,0,0,0,0.0513595166163142,518,0
1,25,0,0,0,0,0,0,0,22,0,0,0,0,0.09278350515463918,260,1
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.046747967479674794,675,0
3,73,0,0,0,0,1,0,0,15,0,1,2,0,0.037425574142330595,4376,0
1,29,0,0,0,0,0,0,0,17,0,0,0,0,0.019417475728155338,134,1
1,27,0,0,0,0,0,0,0,15,0,0,0,0,0.09840954274353876,1335,0
1,57,0,0,0,0,0,0,0,18,0,0,0,0,0.0624048706240487,1034,0
1,29,0,0,0,0,0,0,0,11,0,0,1,3,0.02734375,683,1
0,0,0,0,0,0,0,0,0,7,0,0,0,1,0.14285714285714285,119,0
0,0,0,0,0,0,0,0,0,15,0,0,1,0,0.17717206132879046,1016,0
0,0,0,0,0,0,0,0,0,14,0,0,0,2,0.125,54,1
1,25,0,0,0,0,0,0,0,14,0,0,0,1,0.16666666666666666,213,1
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.05296610169491525,1837,0
6,69,0,0,0,0,0,0,0,11,0,0,0,1,0.05060006487187804,8678,0
1,21,0,0,0,0,0,0,0,8,0,0,0,3,0.04035874439461883,281,1
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.048669201520912544,1841,0
1,33,0,0,0,0,0,0,0,11,0,0,1,3,0.015625,695,1
1,20,0,0,0,0,0,0,0,25,0,0,0,0,0.029411764705882353,270,1
1,45,0,1,0,0,0,0,0,10,0,0,0,0,0.13592233009708737,260,1
1,24,0,0,0,0,0,0,0,12,0,0,0,0,0.021052631578947368,125,1
8,97,0,0,0,0,0,1,0,10,0,0,1,4,0.08217716115261472,17300,0
1,20,0,0,0,0,0,0,0,17,0,0,0,0,0.10236220472440945,186,1
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.13068181818181818,1867,0
1,25,0,0,0,0,0,0,0,0,0,0,0,0,0.024096385542168676,103,1
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.05688622754491018,990,0
1,27,0,0,0,0,0,0,0,9,0,0,0,0,0.017241379310344827,154,1
1,20,0,0,0,0,0,1,0,16,0,0,0,2,0.024242424242424242,403,1
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.026923076923076925,348,1
0,0,0,0,0,0,0,0,0,18,1,0,0,3,0.19083969465648856,187,1
0,0,0,0,0,0,0,0,0,16,0,0,1,0,0.1425233644859813,594,1
1,20,0,0,0,0,0,0,0,8,1,0,0,0,0.025477707006369428,410,1
1,25,0,0,0,0,0,0,0,0,0,0,0,0,0.02666666666666667,99,1
1,21,0,0,0,0,0,0,0,6,0,0,0,1,0.038461538461538464,406,1
24,114,0,0,0,1,0,1,0,11,0,0,0,0,0.2677100494233937,3939,1
2,65,0,0,0,0,0,1,0,6,0,0,0,1,0.1001669449081803,892,0
2,56,0,0,0,0,0,0,0,11,0,0,0,0,0.029649595687331536,5647,0
1,25,0,0,0,0,0,0,0,18,0,1,0,2,0.1415929203539823,301,1
3,76,0,0,0,0,0,0,0,10,0,0,0,1,0.04569420035149385,877,0
1,30,0,0,0,0,0,0,0,6,0,0,0,2,0.07605177993527508,1050,0
1,23,0,0,0,0,0,0,0,11,0,0,0,0,0.062146892655367235,223,1
1,47,0,0,0,0,0,0,0,11,0,0,0,0,0.06578947368421052,195,1
1,24,0,0,0,0,0,0,0,15,1,1,0,1,0.045454545454545456,88,1
3,53,0,0,0,0,0,0,0,11,0,0,1,0,0.07766990291262135,401,0
1,20,0,0,0,0,0,0,0,16,0,0,0,0,0.07553956834532374,364,1
145,152,0,0,0,0,0,1,0,10,0,1,2,3,0.11082684666049752,36104,0
1,35,0,0,0,0,1,0,1,9,0,0,1,0,0.27380952380952384,1387,0
3,26,0,0,0,0,0,0,0,16,0,0,2,47,0.08723281340265743,4890,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.14285714285714285,112,1
0,0,0,0,0,0,0,0,0,14,1,0,0,0,0.4375,116,1
1,25,0,0,0,0,0,0,0,9,0,0,0,0,0.08641975308641975,210,1
1,26,0,0,0,0,0,0,0,13,0,0,0,0,0.025,110,1
0,0,0,0,0,0,0,0,0,8,1,0,1,0,0.14523809523809525,587,1
1,20,0,0,0,0,0,0,0,12,0,0,1,0,0.18096514745308312,1148,1
24,123,0,0,0,1,0,1,0,16,0,0,1,1,0.26547569588699627,3923,1
24,113,0,0,0,1,0,1,0,22,0,0,0,0,0.26302831350020517,3918,1
24,114,0,0,0,1,0,1,0,16,0,0,0,0,0.26881720430107525,3913,1
0,0,0,0,0,0,0,0,0,10,0,0,1,0,0.1431924882629108,593,1
24,123,0,0,0,1,0,1,0,9,1,0,1,1,0.26591760299625467,3899,1
24,113,0,0,0,1,0,1,0,23,0,0,0,0,0.26302831350020517,3919,1
0,0,0,0,0,0,0,0,0,21,0,1,0,0,0.03852080123266564,885,0
2,76,0,0,0,0,0,0,0,11,0,0,0,0,0.07932011331444759,563,0
0,0,0,0,0,0,0,0,0,12,0,0,1,0,0.13990825688073394,604,1
5,46,0,0,0,0,0,0,0,13,0,0,2,0,0.17037037037037037,4902,0
0,0,0,0,0,0,0,0,0,19,0,0,1,0,0.0755287009063444,459,0
1,25,0,0,0,0,0,0,0,10,0,0,0,0,0.02564102564102564,102,1
1,22,0,0,0,0,0,0,0,16,0,0,0,2,0.02456140350877193,364,1
24,113,0,0,0,1,0,1,0,10,0,0,0,0,0.2622749590834697,3942,1
0,0,0,0,0,0,0,0,0,10,0,0,0,1,0.04488778054862843,2007,0
1,23,0,0,0,0,0,0,0,13,1,0,0,1,0.01977401129943503,449,1
1,58,0,0,0,0,0,0,0,17,0,0,1,0,0.02903225806451613,867,0
1,22,0,0,0,0,0,0,0,17,0,0,1,7,0.04218362282878412,507,1
0,0,0,0,0,0,0,0,0,10,0,0,0,3,0.16058394160583941,199,1
0,0,0,0,0,0,0,0,0,9,0,0,0,1,0.2144,894,0
0,0,0,0,0,0,0,0,0,17,0,0,0,1,0.026785714285714284,210,1
1,23,0,0,0,0,0,0,0,19,0,0,0,1,0.0663265306122449,264,1
1,48,0,0,0,0,0,1,0,10,0,0,0,0,0.05945945945945946,293,0
1,56,0,0,0,0,0,0,1,9,0,0,0,0,0.13092979127134724,987,0
0,0,0,0,0,0,0,0,1,9,0,0,1,0,0.07614213197969544,276,0
2,74,0,0,0,0,0,0,1,9,0,0,0,0,0.034354688950789226,1496,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.06933333333333333,1560,0
1,43,0,0,0,0,0,0,0,11,0,0,2,0,0.14673654121010005,5464,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.03755868544600939,295,0
24,114,0,0,0,1,0,1,0,14,0,0,0,0,0.2682624845233182,3939,1
1,23,0,0,0,0,0,0,0,12,0,0,0,0,0.03896103896103896,193,1
0,0,0,0,0,0,0,0,0,13,0,0,1,1,0.034997426659804425,2594,0
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.2539964476021314,822,0
24,123,0,0,0,1,0,1,0,11,0,0,1,1,0.2656964656964657,3923,1
1,21,0,0,0,0,0,0,0,10,0,0,0,2,0.014925373134328358,249,1
11,43,0,0,1,0,0,0,0,13,0,1,3,6,0.03698401336196612,6237,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.06870229007633588,936,0
3,82,0,0,0,0,0,0,0,17,0,0,0,1,0.09132841328413284,3014,0
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.03333333333333333,353,1
3,47,0,0,0,0,1,0,0,18,0,1,3,1,0.035023523261892314,5103,0
3,74,0,0,0,0,0,0,1,9,0,0,0,0,0.042582417582417584,1062,0
1,20,0,0,0,0,0,0,0,13,0,0,0,1,0.09405940594059406,272,1
1,136,0,0,0,0,0,0,0,18,0,0,0,0,0.30113636363636365,211,1
0,0,0,0,0,0,0,0,0,10,0,0,0,2,0.02975206611570248,829,0
121,152,0,0,0,0,0,1,0,10,0,1,2,4,0.08283453732370141,28786,0
24,114,0,0,0,1,0,1,0,15,0,1,0,0,0.26804123711340205,3939,1
24,113,0,0,0,1,0,1,0,11,0,0,0,0,0.2618464052287582,3942,1
1,23,0,0,0,0,0,0,0,11,0,0,0,2,0.046632124352331605,256,1
1,23,0,0,0,0,0,0,1,9,0,0,0,0,0.05181347150259067,255,1
1,26,0,0,0,0,0,0,0,20,0,0,0,0,0.03508771929824561,81,1
2,74,0,0,0,0,0,0,0,16,0,0,0,0,0.03715170278637771,882,0
0,0,0,0,0,0,0,0,0,17,0,1,0,0,0.031007751937984496,376,1
1,74,0,0,0,0,0,0,0,12,0,0,0,0,0.08562197092084006,912,0
0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.04899135446685879,449,0
1,25,0,0,0,0,0,0,0,10,0,0,0,0,0.1377245508982036,232,1
1,20,0,0,0,0,0,0,0,13,0,0,0,2,0.0365296803652968,298,1
1,37,0,0,0,0,0,0,0,8,0,0,0,0,0.07927519818799547,1314,0
1,25,0,0,0,0,0,0,0,20,0,1,0,0,0.045454545454545456,199,1
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.02531645569620253,322,1
1,28,0,0,0,0,0,0,0,18,0,0,0,0,0.028169014084507043,96,1
2,74,0,0,0,0,0,0,0,13,0,0,0,0,0.0321285140562249,679,0
1,25,0,0,0,0,0,0,0,17,0,0,0,0,0.024390243902439025,109,1
0,0,0,0,0,0,0,0,0,16,0,0,0,2,0.091164095371669,999,0
1,22,0,0,0,0,0,0,0,21,0,0,0,4,0.05701078582434515,929,1
24,114,0,0,0,1,0,1,0,12,1,0,0,0,0.2689284236657013,3916,1
0,0,0,0,0,0,0,0,0,7,0,0,1,0,0.03389830508474576,343,1
1,24,0,0,0,0,0,0,0,22,1,0,0,0,0.04361370716510903,386,1
2,76,0,0,0,0,0,0,1,9,0,0,0,0,0.040998217468805706,821,0
24,113,0,0,0,1,0,1,0,15,0,0,0,0,0.2620605069501227,3942,1
2,56,0,0,0,0,0,0,0,15,0,0,0,1,0.05434782608695652,920,0
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.034482758620689655,342,1
1,23,0,0,0,0,0,0,0,18,0,0,0,0,0.06565656565656566,255,1
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0,468,1
2,76,0,0,0,0,0,0,0,10,0,0,0,3,0.08181818181818182,838,0
0,0,0,0,0,0,0,0,0,17,0,1,0,0,0.029411764705882353,341,1
0,0,0,0,0,0,0,0,0,9,0,0,0,3,0.208955223880597,105,1
0,0,0,0,0,0,0,0,0,16,0,0,0,1,0.11940298507462686,244,1
0,0,0,0,0,0,0,0,0,10,0,1,2,2,0.05450581395348837,5483,0
